date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
2020-07-23,0.038720667362213135,0.05567837879061699,0.03291721269488335,0.020482929423451424,0.020482929423451424,0.050667088478803635,0.020482929423451424,0.05567837879061699,0.020482929423451424,0.02061736397445202,0.0340011827647686,0.03898458182811737,0.020482929423451424,0.05567837879061699,0.020482929423451424,0.020482929423451424,0.020482929423451424,0.020482929423451424,0.04838439077138901,0.020482929423451424,0.05567837879061699,0.05269184708595276,0.054702840745449066,0.020482929423451424,0.020482929423451424,0.05567837879061699,0.05567837879061699,0.04844749718904495
2020-07-24,0.0318320207297802,0.03268905729055405,0.060262758284807205,0.025614658370614052,0.025614658370614052,0.025614658370614052,0.025614658370614052,0.025614658370614052,0.02572731114923954,0.025614658370614052,0.04309312254190445,0.03445776551961899,0.025614658370614052,0.025614658370614052,0.03150526434183121,0.06962786614894867,0.04904668778181076,0.063843734562397,0.06962786614894867,0.025614658370614052,0.04793500900268555,0.04222525656223297,0.025614658370614052,0.025614658370614052,0.025614658370614052,0.025614658370614052,0.03952106088399887,0.025614658370614052
2020-07-27,0.0228029303252697,0.03848377987742424,0.061984796077013016,0.0602133609354496,0.061984796077013016,0.0228029303252697,0.0228029303252697,0.0228029303252697,0.028489883989095688,0.030183395370841026,0.0228029303252697,0.05442236736416817,0.0228029303252697,0.0228029303252697,0.0228029303252697,0.061984796077013016,0.049554843455553055,0.0228029303252697,0.03954487666487694,0.0228029303252697,0.061984796077013016,0.0396018885076046,0.0228029303252697,0.0228029303252697,0.0228029303252697,0.0228029303252697,0.030340587720274925,0.061984796077013016
2020-07-28,0.027233172208070755,0.03171445429325104,0.02376992255449295,0.03080889955163002,0.02376992255449295,0.055946625769138336,0.02376992255449295,0.04932628944516182,0.02376992255449295,0.04906190559267998,0.04955203831195831,0.034192003309726715,0.02376992255449295,0.06461334973573685,0.027440162375569344,0.02376992255449295,0.05554218962788582,0.02376992255449295,0.03308425098657608,0.02376992255449295,0.06461334973573685,0.02376992255449295,0.030766557902097702,0.02376992255449295,0.02376992255449295,0.036533430218696594,0.06461334973573685,0.03348880261182785
2020-07-29,0.033226948231458664,0.06116683408617973,0.0516950860619545,0.0285410825163126,0.06116683408617973,0.022502020001411438,0.024902401491999626,0.022502020001411438,0.022502020001411438,0.022502020001411438,0.03309779241681099,0.04947521910071373,0.022502020001411438,0.030518002808094025,0.022502020001411438,0.054083552211523056,0.050500862300395966,0.022502020001411438,0.06116683408617973,0.022502020001411438,0.03603966906666756,0.06116683408617973,0.022502020001411438,0.048376843333244324,0.022502020001411438,0.022502020001411438,0.044851016253232956,0.022502020001411438
2020-07-30,0.023889511823654175,0.023889511823654175,0.03164176642894745,0.05607623606920242,0.023889511823654175,0.023889511823654175,0.023889511823654175,0.045149218291044235,0.023889511823654175,0.06493842601776123,0.028903478756546974,0.06493842601776123,0.051039181649684906,0.060286443680524826,0.023889511823654175,0.023889511823654175,0.023889511823654175,0.023889511823654175,0.04902203008532524,0.023889511823654175,0.03247914835810661,0.038751255720853806,0.023889511823654175,0.023889511823654175,0.023889511823654175,0.026537736877799034,0.06493842601776123,0.05084511637687683
2020-07-31,0.02273307368159294,0.02273307368159294,0.06179490312933922,0.06179490312933922,0.03428301587700844,0.02273307368159294,0.02273307368159294,0.06179490312933922,0.02273307368159294,0.04577431455254555,0.06179490312933922,0.02273307368159294,0.029926957562565804,0.02273307368159294,0.026593675836920738,0.02273307368159294,0.04018624871969223,0.02273307368159294,0.030123181641101837,0.02273307368159294,0.06179490312933922,0.060569677501916885,0.02273307368159294,0.0425349697470665,0.02273307368159294,0.02273307368159294,0.02370864897966385,0.06179490312933922
2020-08-03,0.027471370995044708,0.020485037937760353,0.055684108287096024,0.055684108287096024,0.020485037937760353,0.055684108287096024,0.020485037937760353,0.024336421862244606,0.05312977731227875,0.055684108287096024,0.04237135499715805,0.02398006245493889,0.055684108287096024,0.020485037937760353,0.020485037937760353,0.020485037937760353,0.055684108287096024,0.020485037937760353,0.02317335084080696,0.020485037937760353,0.020485037937760353,0.055684108287096024,0.020485037937760353,0.055684108287096024,0.020485037937760353,0.042652226984500885,0.045202434062957764,0.04687473550438881
2020-08-04,0.02552792616188526,0.04409792274236679,0.02853589504957199,0.05594763904809952,0.02552792616188526,0.02552792616188526,0.02552792616188526,0.03943297639489174,0.03662464767694473,0.03702867031097412,0.035755082964897156,0.02552792616188526,0.032637737691402435,0.02726306952536106,0.02552792616188526,0.06939209997653961,0.06939209997653961,0.02552792616188526,0.02552792616188526,0.02552792616188526,0.02552792616188526,0.02771708182990551,0.02552792616188526,0.02552792616188526,0.02552792616188526,0.06939209997653961,0.06939209997653961,0.02552792616188526
2020-08-05,0.06466395407915115,0.02588869445025921,0.041814811527729034,0.06934476643800735,0.02588869445025921,0.02588869445025921,0.02588869445025921,0.02588869445025921,0.041107941418886185,0.04761478304862976,0.02588869445025921,0.04403911530971527,0.03718657046556473,0.02588869445025921,0.02588869445025921,0.07037276774644852,0.02588869445025921,0.02588869445025921,0.033587221056222916,0.02588869445025921,0.03448529168963432,0.02588869445025921,0.03119092807173729,0.02588869445025921,0.02588869445025921,0.02588869445025921,0.07037276774644852,0.02588869445025921
2020-08-06,0.03458579629659653,0.0211904589086771,0.03316161409020424,0.03600289300084114,0.038769159466028214,0.0211904589086771,0.0211904589086771,0.05760164186358452,0.022582735866308212,0.05760164186358452,0.05760164186358452,0.029565611854195595,0.028199441730976105,0.0211904589086771,0.0211904589086771,0.05760164186358452,0.038983799517154694,0.0211904589086771,0.0211904589086771,0.0211904589086771,0.03335028141736984,0.05760164186358452,0.05760164186358452,0.0211904589086771,0.0211904589086771,0.0320809967815876,0.05760164186358452,0.05760164186358452
2020-08-07,0.023352371528744698,0.023352371528744698,0.05337557941675186,0.06347832828760147,0.023352371528744698,0.023352371528744698,0.023352371528744698,0.023352371528744698,0.06347832828760147,0.044366516172885895,0.05889061465859413,0.023352371528744698,0.023352371528744698,0.06347832828760147,0.023352371528744698,0.023352371528744698,0.05183713510632515,0.023352371528744698,0.02669605053961277,0.023352371528744698,0.0344635546207428,0.02718372829258442,0.03550972416996956,0.023352371528744698,0.023352371528744698,0.06347832828760147,0.06347832828760147,0.023352371528744698
2020-08-10,0.024570683017373085,0.024570683017373085,0.026778073981404305,0.0492519848048687,0.04914074391126633,0.025989897549152374,0.024570683017373085,0.024570683017373085,0.024570683017373085,0.06679004430770874,0.06679004430770874,0.024570683017373085,0.04921189695596695,0.04913494363427162,0.024570683017373085,0.032167982310056686,0.06679004430770874,0.026665357872843742,0.030119039118289948,0.024570683017373085,0.024570683017373085,0.04277152195572853,0.030431197956204414,0.024570683017373085,0.024570683017373085,0.02632906474173069,0.06679004430770874,0.024570683017373085
2020-08-11,0.021294794976711273,0.05788525938987732,0.021294794976711273,0.05788525938987732,0.05426763370633125,0.032012976706027985,0.021294794976711273,0.021294794976711273,0.04700731486082077,0.021294794976711273,0.03725621849298477,0.021294794976711273,0.02509860321879387,0.05788525938987732,0.021294794976711273,0.05788525938987732,0.0354396291077137,0.021294794976711273,0.02927696518599987,0.021294794976711273,0.050516437739133835,0.04298221692442894,0.039388567209243774,0.05788525938987732,0.021294794976711273,0.021294794976711273,0.025199158117175102,0.05788525938987732
2020-08-12,0.02516590990126133,0.04853859543800354,0.0314347930252552,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.04505732282996178,0.02516590990126133,0.03466393053531647,0.029325755313038826,0.033323705196380615,0.02516590990126133,0.06582736223936081,0.0684080421924591,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.06306087970733643,0.04088903218507767,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.02516590990126133,0.0684080421924591,0.0684080421924591
2020-08-13,0.022704053670167923,0.022704053670167923,0.06171602010726929,0.047210171818733215,0.022704053670167923,0.06171602010726929,0.022704053670167923,0.022704053670167923,0.06171602010726929,0.030117137357592583,0.06171602010726929,0.022704053670167923,0.055661339312791824,0.022704053670167923,0.022704053670167923,0.022704053670167923,0.022704053670167923,0.022704053670167923,0.045859865844249725,0.022704053670167923,0.06171602010726929,0.06171602010726929,0.022704053670167923,0.022704053670167923,0.022704053670167923,0.022704053670167923,0.06171602010726929,0.025874590501189232
2020-08-14,0.02348424680531025,0.039430882781744,0.02549983747303486,0.02348424680531025,0.02348424680531025,0.02348424680531025,0.02348424680531025,0.02348424680531025,0.04126906022429466,0.031506381928920746,0.06383680552244186,0.02348424680531025,0.06383680552244186,0.02348424680531025,0.02348424680531025,0.02348424680531025,0.06383680552244186,0.02348424680531025,0.06383680552244186,0.02348424680531025,0.02348424680531025,0.039688412100076675,0.02348424680531025,0.02348424680531025,0.02348424680531025,0.06383680552244186,0.06383680552244186,0.06383680552244186
2020-08-17,0.025662105530500412,0.025662105530500412,0.025662105530500412,0.03266908600926399,0.025662105530500412,0.025662105530500412,0.025662105530500412,0.060482848435640335,0.06975683569908142,0.06975683569908142,0.025662105530500412,0.025662105530500412,0.025662105530500412,0.04857388138771057,0.027851877734065056,0.025662105530500412,0.06975683569908142,0.049280546605587006,0.025662105530500412,0.025662105530500412,0.03363078460097313,0.03222784772515297,0.025662105530500412,0.025662105530500412,0.025662105530500412,0.025662105530500412,0.06975683569908142,0.025662105530500412
2020-08-18,0.02601556107401848,0.03340018913149834,0.02601556107401848,0.07071763277053833,0.02601556107401848,0.02601556107401848,0.02601556107401848,0.02601556107401848,0.02601556107401848,0.02601556107401848,0.06425558030605316,0.045049648731946945,0.026515213772654533,0.07071763277053833,0.03554148972034454,0.02601556107401848,0.05359363555908203,0.02601556107401848,0.02601556107401848,0.02601556107401848,0.04077886790037155,0.026154842227697372,0.046308718621730804,0.02601556107401848,0.02601556107401848,0.02601556107401848,0.07071763277053833,0.02601556107401848
2020-08-19,0.022046025842428207,0.022046025842428207,0.03550637513399124,0.049393367022275925,0.0599273145198822,0.04937829449772835,0.022046025842428207,0.04638025537133217,0.022046025842428207,0.022046025842428207,0.022046025842428207,0.05133398249745369,0.03210638090968132,0.022046025842428207,0.022046025842428207,0.022817425429821014,0.0599273145198822,0.040231212973594666,0.0599273145198822,0.022046025842428207,0.04114596173167229,0.04556984081864357,0.022046025842428207,0.022046025842428207,0.022046025842428207,0.05982929840683937,0.0599273145198822,0.022046025842428207
2020-08-20,0.02102644182741642,0.02102644182741642,0.0571557991206646,0.03783109411597252,0.02102644182741642,0.021103868260979652,0.02102644182741642,0.0571557991206646,0.0571557991206646,0.0571557991206646,0.0571557991206646,0.02102644182741642,0.03165840730071068,0.0571557991206646,0.02102644182741642,0.02102644182741642,0.0571557991206646,0.02102644182741642,0.0571557991206646,0.02102644182741642,0.02548431232571602,0.021133216097950935,0.027352336794137955,0.02102644182741642,0.02102644182741642,0.03258790075778961,0.0571557991206646,0.0571557991206646
2020-08-21,0.020481839776039124,0.020481839776039124,0.05567541718482971,0.05567541718482971,0.05567541718482971,0.020481839776039124,0.020481839776039124,0.020481839776039124,0.05567541718482971,0.05538695678114891,0.020481839776039124,0.020481839776039124,0.035072412341833115,0.05567541718482971,0.020481839776039124,0.040198516100645065,0.020481839776039124,0.04363115131855011,0.05567541718482971,0.02870233729481697,0.05567541718482971,0.0399097204208374,0.020481839776039124,0.04543168842792511,0.020481839776039124,0.020481839776039124,0.020481839776039124,0.05567541718482971
2020-08-24,0.02510092779994011,0.044560596346855164,0.02510092779994011,0.02510092779994011,0.02510092779994011,0.03636093810200691,0.02510092779994011,0.039538584649562836,0.02510092779994011,0.02510092779994011,0.054192978888750076,0.02970680221915245,0.02510092779994011,0.02510092779994011,0.02510092779994011,0.03678238019347191,0.02510092779994011,0.02510092779994011,0.05294930562376976,0.02510092779994011,0.029918741434812546,0.06823139637708664,0.06823139637708664,0.02510092779994011,0.02510092779994011,0.02655021660029888,0.06823139637708664,0.06823139637708664
2020-08-25,0.02470424212515354,0.02470424212515354,0.06715309619903564,0.06413500010967255,0.02470424212515354,0.02470424212515354,0.02470424212515354,0.054185934364795685,0.06715309619903564,0.032399047166109085,0.04364107921719551,0.02470424212515354,0.04073178768157959,0.02470424212515354,0.02470424212515354,0.06715309619903564,0.02470424212515354,0.02470424212515354,0.03468848392367363,0.02470424212515354,0.02470424212515354,0.02470424212515354,0.04163416102528572,0.02470424212515354,0.02470424212515354,0.02470424212515354,0.06715309619903564,0.02470424212515354
2020-08-26,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.031939007341861725,0.025988150388002396,0.0706431195139885,0.0706431195139885,0.025988150388002396,0.025988150388002396,0.051029447466135025,0.025988150388002396,0.025988150388002396,0.06653965264558792,0.025988150388002396,0.0706431195139885,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.025988150388002396,0.046243034303188324,0.025988150388002396,0.027901550754904747,0.0706431195139885,0.025988150388002396
2020-08-27,0.021010128781199455,0.057111453264951706,0.05121855437755585,0.05287348851561546,0.021010128781199455,0.025873340666294098,0.021010128781199455,0.04582291468977928,0.029137518256902695,0.021010128781199455,0.057111453264951706,0.021010128781199455,0.021010128781199455,0.057111453264951706,0.057111453264951706,0.03166686370968819,0.0481877364218235,0.057111453264951706,0.021010128781199455,0.021010128781199455,0.021010128781199455,0.057111453264951706,0.021010128781199455,0.021010128781199455,0.021010128781199455,0.03579654544591904,0.057111453264951706,0.027521301060914993
2020-08-28,0.03549234941601753,0.02372700907289982,0.06449670344591141,0.03691178560256958,0.02372700907289982,0.02372700907289982,0.02372700907289982,0.02372700907289982,0.04408072307705879,0.02372700907289982,0.06449670344591141,0.02372700907289982,0.060435373336076736,0.045874763280153275,0.02372700907289982,0.02372700907289982,0.06449670344591141,0.02372700907289982,0.06449670344591141,0.02372700907289982,0.02372700907289982,0.02702140063047409,0.02372700907289982,0.02372700907289982,0.02372700907289982,0.02372700907289982,0.06449670344591141,0.048067957162857056
2020-08-31,0.02442791871726513,0.027309821918606758,0.054151423275470734,0.02442791871726513,0.02442791871726513,0.027859078720211983,0.02442791871726513,0.02442791871726513,0.05717438831925392,0.036638762801885605,0.06640196591615677,0.026833051815629005,0.027096742764115334,0.03601636737585068,0.02442791871726513,0.028239456936717033,0.02442791871726513,0.06273246556520462,0.04372458904981613,0.02442791871726513,0.02442791871726513,0.044826146215200424,0.02442791871726513,0.03596045821905136,0.02442791871726513,0.04748060181736946,0.06640196591615677,0.04244565963745117
2020-09-01,0.024637989699840546,0.0287618488073349,0.024637989699840546,0.0669730007648468,0.024637989699840546,0.03826235607266426,0.024637989699840546,0.024637989699840546,0.0669730007648468,0.024637989699840546,0.0669730007648468,0.024637989699840546,0.024637989699840546,0.026174994185566902,0.024637989699840546,0.024637989699840546,0.03978276625275612,0.024637989699840546,0.040304481983184814,0.024637989699840546,0.024637989699840546,0.0669730007648468,0.024637989699840546,0.025035813450813293,0.024637989699840546,0.03421470522880554,0.06413883715867996,0.06586229801177979
2020-09-02,0.03295235335826874,0.05975531414151192,0.03264651820063591,0.03360651433467865,0.024342423304915428,0.027986474335193634,0.024342423304915428,0.024342423304915428,0.055483318865299225,0.05540996789932251,0.05877673253417015,0.024342423304915428,0.024342423304915428,0.028235509991645813,0.024342423304915428,0.024342423304915428,0.06616957485675812,0.024342423304915428,0.06616957485675812,0.024342423304915428,0.024342423304915428,0.035043761134147644,0.024342423304915428,0.024342423304915428,0.024342423304915428,0.024342423304915428,0.06616957485675812,0.04080085828900337
2020-09-03,0.02235454134643078,0.02235454134643078,0.02235454134643078,0.06076594814658165,0.04463968798518181,0.02235454134643078,0.02235454134643078,0.02235454134643078,0.03963351249694824,0.02235454134643078,0.029173601418733597,0.06076594814658165,0.02235454134643078,0.06076594814658165,0.02235454134643078,0.041435424238443375,0.02235454134643078,0.02235454134643078,0.06076594814658165,0.02235454134643078,0.030727453529834747,0.06076594814658165,0.02235454134643078,0.02688921056687832,0.02235454134643078,0.05338681861758232,0.06076594814658165,0.05655498057603836
2020-09-04,0.06741315871477127,0.06873780488967896,0.03498747944831848,0.036796316504478455,0.025287223979830742,0.025287223979830742,0.025287223979830742,0.025287223979830742,0.06407630443572998,0.025287223979830742,0.025287223979830742,0.06873780488967896,0.053171247243881226,0.05326319858431816,0.025287223979830742,0.04048830270767212,0.04149939492344856,0.025287223979830742,0.025287223979830742,0.025287223979830742,0.026524247601628304,0.025287223979830742,0.025287223979830742,0.027305904775857925,0.025287223979830742,0.025287223979830742,0.032901640981435776,0.03007601946592331
2020-09-08,0.02591223455965519,0.028670279309153557,0.05718968063592911,0.0704367607831955,0.02591223455965519,0.02591223455965519,0.02591223455965519,0.02591223455965519,0.03046693466603756,0.02591223455965519,0.04549406096339226,0.02591223455965519,0.02591223455965519,0.03174985200166702,0.02591223455965519,0.02591223455965519,0.035046424716711044,0.02591223455965519,0.02859133668243885,0.02591223455965519,0.02877805009484291,0.03378109261393547,0.02591223455965519,0.0704367607831955,0.02591223455965519,0.037566062062978745,0.0704367607831955,0.06858468800783157
2020-09-09,0.06149621680378914,0.04130864888429642,0.02262319251894951,0.049612730741500854,0.02262319251894951,0.02262319251894951,0.02262319251894951,0.04179482161998749,0.02262319251894951,0.06149621680378914,0.02262319251894951,0.02262319251894951,0.02262319251894951,0.030996397137641907,0.02262319251894951,0.02262319251894951,0.06149621680378914,0.02262319251894951,0.05302845686674118,0.02262319251894951,0.024513036012649536,0.06149621680378914,0.026442017406225204,0.024380113929510117,0.02262319251894951,0.044845037162303925,0.06149621680378914,0.06149621680378914
2020-09-10,0.025885751470923424,0.03127265349030495,0.025885751470923424,0.025885751470923424,0.03541943058371544,0.025885751470923424,0.025885751470923424,0.07036477327346802,0.02612791396677494,0.07036477327346802,0.06152656674385071,0.027364062145352364,0.026477735489606857,0.025885751470923424,0.025885751470923424,0.025885751470923424,0.025885751470923424,0.07036477327346802,0.025885751470923424,0.025885751470923424,0.025885751470923424,0.033966630697250366,0.0622139573097229,0.025885751470923424,0.025885751470923424,0.025885751470923424,0.07036477327346802,0.025885751470923424
2020-09-11,0.021011048927903175,0.02447395958006382,0.05109037831425667,0.05711395666003227,0.021011048927903175,0.05711395666003227,0.021011048927903175,0.042200375348329544,0.021011048927903175,0.021011048927903175,0.049935512244701385,0.05711395666003227,0.021011048927903175,0.05711395666003227,0.03744356334209442,0.021011048927903175,0.043953727930784225,0.021011048927903175,0.05318887159228325,0.021011048927903175,0.021011048927903175,0.04847932606935501,0.05711395666003227,0.03097737953066826,0.021011048927903175,0.023440590128302574,0.05711395666003227,0.021011048927903175
2020-09-14,0.021413367241621017,0.058207567781209946,0.021413367241621017,0.0378643199801445,0.038380932062864304,0.021413367241621017,0.021413367241621017,0.05793033540248871,0.021413367241621017,0.027785446494817734,0.058207567781209946,0.021413367241621017,0.058207567781209946,0.035878296941518784,0.021413367241621017,0.05721569433808327,0.058207567781209946,0.021413367241621017,0.021413367241621017,0.021413367241621017,0.037704937160015106,0.058207567781209946,0.021413367241621017,0.021413367241621017,0.021413367241621017,0.058207567781209946,0.058207567781209946,0.021413367241621017
2020-09-15,0.023950278759002686,0.025370372459292412,0.06218630075454712,0.06510361284017563,0.025653574615716934,0.023950278759002686,0.023950278759002686,0.023950278759002686,0.023950278759002686,0.023950278759002686,0.02854832634329796,0.023950278759002686,0.023950278759002686,0.06510361284017563,0.023950278759002686,0.05424141883850098,0.040134355425834656,0.038662612438201904,0.023950278759002686,0.023950278759002686,0.04055234417319298,0.0541054867208004,0.03482693061232567,0.023950278759002686,0.023950278759002686,0.06510361284017563,0.06510361284017563,0.023950278759002686
