,date,daily_return
148,2019-08-05,-0.02668558086044497
149,2019-08-06,0.008316623979402528
150,2019-08-07,-0.0010922629204457605
151,2019-08-08,0.013738174384817184
152,2019-08-09,7.298514233488088e-05
153,2019-08-12,-0.00867783125569797
154,2019-08-13,0.015472507095012017
155,2019-08-14,-0.02881685449836203
156,2019-08-15,0.0042844649165216546
157,2019-08-16,0.013098959566231225
158,2019-08-19,0.009764556488373368
159,2019-08-20,-0.006854142295489555
160,2019-08-21,0.009026497079569241
161,2019-08-22,0.002215164513400832
162,2019-08-23,-0.0235574640347004
163,2019-08-26,0.012042223638786851
164,2019-08-27,-0.0015318713454494407
165,2019-08-28,0.007375574077300768
166,2019-08-29,0.013531678219867305
167,2019-08-30,0.0020442196141555596
168,2019-09-03,-0.008680578516083587
169,2019-09-04,0.009688149307356614
